# t er pr apr br abr
1.268000000000000000e+03 2.484310000000000000e+05 2.212420000000000000e+05 2.363390000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.269000000000000000e+03 2.484370000000000000e+05 2.212640000000000000e+05 2.363430000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.270000000000000000e+03 2.484460000000000000e+05 2.212930000000000000e+05 2.363480000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.271000000000000000e+03 2.484530000000000000e+05 2.213170000000000000e+05 2.363560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.272000000000000000e+03 2.484580000000000000e+05 2.213420000000000000e+05 2.363580000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.273000000000000000e+03 2.484630000000000000e+05 2.213690000000000000e+05 2.363670000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.274000000000000000e+03 2.484670000000000000e+05 2.214020000000000000e+05 2.363750000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.275000000000000000e+03 2.484720000000000000e+05 2.214370000000000000e+05 2.363900000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.276000000000000000e+03 2.484780000000000000e+05 2.214580000000000000e+05 2.364000000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.277000000000000000e+03 2.484910000000000000e+05 2.214740000000000000e+05 2.364140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.278000000000000000e+03 2.485000000000000000e+05 2.214970000000000000e+05 2.364340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.279000000000000000e+03 2.485070000000000000e+05 2.215250000000000000e+05 2.364370000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.280000000000000000e+03 2.485140000000000000e+05 2.215450000000000000e+05 2.364450000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.281000000000000000e+03 2.485210000000000000e+05 2.215590000000000000e+05 2.364660000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.282000000000000000e+03 2.485290000000000000e+05 2.215800000000000000e+05 2.364720000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.283000000000000000e+03 2.485400000000000000e+05 2.216020000000000000e+05 2.364810000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.284000000000000000e+03 2.485500000000000000e+05 2.216220000000000000e+05 2.364860000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.285000000000000000e+03 2.485570000000000000e+05 2.216460000000000000e+05 2.365110000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.286000000000000000e+03 2.485660000000000000e+05 2.216730000000000000e+05 2.365190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.287000000000000000e+03 2.485720000000000000e+05 2.216890000000000000e+05 2.365500000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.288000000000000000e+03 2.485760000000000000e+05 2.217150000000000000e+05 2.365530000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.289000000000000000e+03 2.485820000000000000e+05 2.217320000000000000e+05 2.365590000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.290000000000000000e+03 2.485880000000000000e+05 2.217600000000000000e+05 2.365730000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.291000000000000000e+03 2.485950000000000000e+05 2.217850000000000000e+05 2.365870000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.292000000000000000e+03 2.486000000000000000e+05 2.218110000000000000e+05 2.366050000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.293000000000000000e+03 2.486040000000000000e+05 2.218320000000000000e+05 2.366140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.294000000000000000e+03 2.486090000000000000e+05 2.218570000000000000e+05 2.366250000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.295000000000000000e+03 2.486150000000000000e+05 2.218690000000000000e+05 2.366330000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.296000000000000000e+03 2.486200000000000000e+05 2.218910000000000000e+05 2.366440000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.297000000000000000e+03 2.486280000000000000e+05 2.219130000000000000e+05 2.366520000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.298000000000000000e+03 2.486310000000000000e+05 2.219350000000000000e+05 2.366570000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.299000000000000000e+03 2.486330000000000000e+05 2.219610000000000000e+05 2.366620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.300000000000000000e+03 2.486340000000000000e+05 2.219960000000000000e+05 2.366650000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.301000000000000000e+03 2.486410000000000000e+05 2.220110000000000000e+05 2.366700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.302000000000000000e+03 2.486450000000000000e+05 2.220380000000000000e+05 2.366790000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.303000000000000000e+03 2.486510000000000000e+05 2.220570000000000000e+05 2.366830000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.304000000000000000e+03 2.486580000000000000e+05 2.220830000000000000e+05 2.366880000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.305000000000000000e+03 2.486640000000000000e+05 2.221130000000000000e+05 2.366990000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.306000000000000000e+03 2.486680000000000000e+05 2.221380000000000000e+05 2.367050000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.307000000000000000e+03 2.486710000000000000e+05 2.221540000000000000e+05 2.367140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.308000000000000000e+03 2.486790000000000000e+05 2.221750000000000000e+05 2.367180000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.309000000000000000e+03 2.486850000000000000e+05 2.221940000000000000e+05 2.367220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.310000000000000000e+03 2.486920000000000000e+05 2.222120000000000000e+05 2.367270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.311000000000000000e+03 2.486960000000000000e+05 2.222420000000000000e+05 2.367410000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.312000000000000000e+03 2.487000000000000000e+05 2.222560000000000000e+05 2.367470000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.313000000000000000e+03 2.487080000000000000e+05 2.222790000000000000e+05 2.367530000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.314000000000000000e+03 2.487120000000000000e+05 2.223020000000000000e+05 2.367610000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.315000000000000000e+03 2.487140000000000000e+05 2.223290000000000000e+05 2.367650000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.316000000000000000e+03 2.487190000000000000e+05 2.223520000000000000e+05 2.367720000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.317000000000000000e+03 2.487270000000000000e+05 2.223730000000000000e+05 2.367890000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.318000000000000000e+03 2.487300000000000000e+05 2.224040000000000000e+05 2.368000000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.319000000000000000e+03 2.487380000000000000e+05 2.224240000000000000e+05 2.368140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.320000000000000000e+03 2.487420000000000000e+05 2.224450000000000000e+05 2.368440000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.321000000000000000e+03 2.487490000000000000e+05 2.224740000000000000e+05 2.368460000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.322000000000000000e+03 2.487560000000000000e+05 2.225000000000000000e+05 2.368520000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.323000000000000000e+03 2.487640000000000000e+05 2.225220000000000000e+05 2.368590000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.324000000000000000e+03 2.487680000000000000e+05 2.225420000000000000e+05 2.368620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.325000000000000000e+03 2.487690000000000000e+05 2.225560000000000000e+05 2.368750000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.326000000000000000e+03 2.487720000000000000e+05 2.225770000000000000e+05 2.368870000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.327000000000000000e+03 2.487750000000000000e+05 2.225970000000000000e+05 2.369030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.328000000000000000e+03 2.487780000000000000e+05 2.226090000000000000e+05 2.369100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.329000000000000000e+03 2.487820000000000000e+05 2.226350000000000000e+05 2.369220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.330000000000000000e+03 2.487860000000000000e+05 2.226540000000000000e+05 2.369390000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.331000000000000000e+03 2.487930000000000000e+05 2.226740000000000000e+05 2.369470000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.332000000000000000e+03 2.487960000000000000e+05 2.226960000000000000e+05 2.369580000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.333000000000000000e+03 2.487990000000000000e+05 2.227140000000000000e+05 2.369690000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.334000000000000000e+03 2.488000000000000000e+05 2.227430000000000000e+05 2.369820000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.335000000000000000e+03 2.488030000000000000e+05 2.227620000000000000e+05 2.369880000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.336000000000000000e+03 2.488090000000000000e+05 2.227850000000000000e+05 2.369950000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.337000000000000000e+03 2.488130000000000000e+05 2.228080000000000000e+05 2.370110000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.338000000000000000e+03 2.488180000000000000e+05 2.228340000000000000e+05 2.370190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.339000000000000000e+03 2.488240000000000000e+05 2.228500000000000000e+05 2.370220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.340000000000000000e+03 2.488280000000000000e+05 2.228730000000000000e+05 2.370270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.341000000000000000e+03 2.488330000000000000e+05 2.229020000000000000e+05 2.370290000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.342000000000000000e+03 2.488360000000000000e+05 2.229300000000000000e+05 2.370380000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.343000000000000000e+03 2.488410000000000000e+05 2.229490000000000000e+05 2.370440000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.344000000000000000e+03 2.488480000000000000e+05 2.229700000000000000e+05 2.370530000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.345000000000000000e+03 2.488540000000000000e+05 2.229970000000000000e+05 2.370580000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.346000000000000000e+03 2.488600000000000000e+05 2.230230000000000000e+05 2.370620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.347000000000000000e+03 2.488650000000000000e+05 2.230480000000000000e+05 2.370640000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.348000000000000000e+03 2.488740000000000000e+05 2.230680000000000000e+05 2.370800000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.349000000000000000e+03 2.488800000000000000e+05 2.231000000000000000e+05 2.371020000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.350000000000000000e+03 2.488860000000000000e+05 2.231250000000000000e+05 2.371120000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.351000000000000000e+03 2.488940000000000000e+05 2.231480000000000000e+05 2.371160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.352000000000000000e+03 2.488990000000000000e+05 2.231660000000000000e+05 2.371360000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.353000000000000000e+03 2.489020000000000000e+05 2.231930000000000000e+05 2.371400000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.354000000000000000e+03 2.489080000000000000e+05 2.232080000000000000e+05 2.371420000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.355000000000000000e+03 2.489130000000000000e+05 2.232310000000000000e+05 2.371490000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.356000000000000000e+03 2.489160000000000000e+05 2.232520000000000000e+05 2.371680000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.357000000000000000e+03 2.489220000000000000e+05 2.232730000000000000e+05 2.371700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.358000000000000000e+03 2.489270000000000000e+05 2.233090000000000000e+05 2.371760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.359000000000000000e+03 2.489310000000000000e+05 2.233260000000000000e+05 2.371880000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.360000000000000000e+03 2.489360000000000000e+05 2.233510000000000000e+05 2.372030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.361000000000000000e+03 2.489400000000000000e+05 2.233740000000000000e+05 2.372090000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.362000000000000000e+03 2.489420000000000000e+05 2.233990000000000000e+05 2.372120000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.363000000000000000e+03 2.489480000000000000e+05 2.234240000000000000e+05 2.372220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.364000000000000000e+03 2.489490000000000000e+05 2.234490000000000000e+05 2.372490000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.365000000000000000e+03 2.489540000000000000e+05 2.234690000000000000e+05 2.372540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.366000000000000000e+03 2.489610000000000000e+05 2.234940000000000000e+05 2.372640000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.367000000000000000e+03 2.489680000000000000e+05 2.235180000000000000e+05 2.372700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.368000000000000000e+03 2.489730000000000000e+05 2.235370000000000000e+05 2.372770000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.369000000000000000e+03 2.489790000000000000e+05 2.235620000000000000e+05 2.372790000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.370000000000000000e+03 2.489830000000000000e+05 2.235840000000000000e+05 2.372820000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.371000000000000000e+03 2.489880000000000000e+05 2.235990000000000000e+05 2.372970000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.372000000000000000e+03 2.489910000000000000e+05 2.236160000000000000e+05 2.373120000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.373000000000000000e+03 2.489950000000000000e+05 2.236340000000000000e+05 2.373310000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
